1,0.904,0.953,0.931,0.919,0.887,0.824,0.739,0.813,0.781,0.992,0.845,1.02,0.911,0.856,0.725,0.727,0.653,0.629,0.707,0.999,1.036,0.998,0.896,0.73,0.629,0.528,0.526,0.591,0.506,0.999576611,1.06671021,1.074218545,0.988135862,0.981674382,0.922743692,0.971381947,0.806879455,0.693631782,0.781130981,0.99770801,1.008099377,0.9333958,0.815772958,0.803680361,0.597469054,0.584399697,0.523150496,0.548847002,0.526972184
1,1.336,1.265,1.031,0.75,0.577,0.329,0.227,0.175,0.19,0.992,1.015,0.837,0.697,0.558,0.502,0.4,0.257,0.198,0.187,0.999,1.013,0.803,0.662,0.423,0.258,0.188,0.152,0.127,0.139,0.999576611,1.039778573,0.984472917,0.91942362,0.672270566,0.51257676,0.416326304,0.331982794,0.325785995,0.316560234,0.99770801,1.012266044,0.897284689,0.723550736,0.507847028,0.339969054,0.205788586,0.166206052,0.128569224,0.098638851
1,0.934,0.9,0.823,0.643,0.407,0.225,0.17,0.146,0.148,0.992,1.014,0.922,0.811,0.596,0.459,0.265,0.193,0.197,0.18,0.999,0.996,0.987,0.791,0.589,0.285,0.155,0.113,0.117,0.099,0.999576611,1.041886681,0.963689133,0.885018215,0.753027323,0.510684868,0.352029006,0.247820631,0.271867076,0.275425099,0.99770801,1.071224377,1.1590208,1.015772958,0.668055361,0.411219054,0.248774697,0.196900496,0.165722002,0.150097184
1,1.289,1.252,1.1,0.857,0.435,0.211,0.143,0.121,0.123,0.992,1.089,0.799,0.701,0.427,0.251,0.185,0.129,0.124,0.102,0.999,1.077,0.949,0.893,0.497,0.227,0.125,0.096,0.086,0.095,0.999576611,1.031324181,0.974595383,0.941049465,0.629964823,0.363184868,0.239966506,0.144351881,0.184054576,0.175956349,0.99770801,1.07877142,0.977481822,0.965235323,0.654164232,0.328866903,0.178297546,0.125946195,0.098148077,0.087671109
1,1.069,0.755,0.723,0.873,0.855,0.745,0.445,0.166,0.186,0.992,0.946,0.823,0.807,0.883,0.878,0.685,0.614,0.189,0.132,0.999,0.983,0.948,0.839,0.713,0.499,0.324,0.313,0.238,0.199,0.999576611,1.018655912,1.023381441,1.042479753,1.0309504,1.005300253,0.804798237,0.736743708,0.731482461,0.662194329,0.99770801,1.047266044,1.009229134,0.799939624,0.774513694,0.700802387,0.35023303,0.179817163,0.161347002,0.166138851
1,1.074,1.037,1.037,0.932,0.606,0.3,0.129,0.083,0.087,0.992,0.981,0.985,0.877,0.729,0.502,0.309,0.212,0.16,0.133,0.999,1.017,1.021,0.884,0.719,0.469,0.255,0.166,0.144,0.114,0.999576611,1.017172395,1.06283199,1.041875358,0.946884466,0.710684868,0.373314721,0.262677774,0.251152791,0.24285367,0.99770801,0.97832665,1.01998671,0.935545685,0.838907634,0.615650872,0.371899697,0.224059587,0.168619729,0.149017638
1,0.929,0.996,1.056,1.055,0.998,0.83,0.673,0.463,0.25,0.992,0.956,0.989,0.978,0.899,0.797,0.705,0.604,0.387,0.313,0.999,0.978,1.011,0.961,0.901,0.741,0.637,0.533,0.435,0.229,0.999576611,0.983156951,0.952513458,0.997666864,0.956121917,0.916225409,0.736258736,0.682658469,0.504231941,0.283519693,0.99770801,1.001680458,1.004882287,0.964354039,0.901991172,0.789563648,0.713453751,0.630245091,0.47445511,0.237580292
1,1.155,1.188,1.064,0.64,0.329,0.147,0.094,0.096,0.095,0.992,0.989,0.784,0.653,0.436,0.285,0.226,0.184,0.155,0.133,0.999,1.001,0.941,0.837,0.466,0.202,0.116,0.081,0.086,0.084,0.999576611,1.030743824,0.98783199,0.964018215,0.684027323,0.419256297,0.331171863,0.237677774,0.239009933,0.257139384,0.99770801,0.989729812,0.913504496,0.835012088,0.490528187,0.244860358,0.138204045,0.099454844,0.074825263,0.075776532
1,0.962,0.968,0.966,0.858,0.642,0.31,0.18,0.149,0.146,0.992,0.958,0.857,0.764,0.68,0.457,0.304,0.204,0.151,0.124,0.999,1.013,1.019,0.952,0.835,0.573,0.3,0.186,0.133,0.12,0.999576611,1.014553348,0.9873558,1.014018215,0.927360656,0.687351535,0.425695673,0.274820631,0.271867076,0.264758432,0.99770801,1.012027948,1.020538658,0.919522958,0.850466075,0.620504768,0.376899697,0.239579068,0.182061288,0.139472184
1,1.006,1.07,1.07,0.966,0.756,0.425,0.23,0.138,0.151,0.992,0.968,0.919,0.854,0.727,0.554,0.363,0.245,0.167,0.141,0.999,1.019,1.031,0.91,0.793,0.542,0.326,0.149,0.142,0.105,0.999576611,1.031815252,1.033546276,0.987589643,0.927241608,0.800327725,0.675814721,0.604820631,0.545795648,0.506782241,0.99770801,1.026849377,0.9471458,0.922647958,0.848680361,0.625594054,0.410649697,0.213775496,0.135097002,0.118847184
1,1.019,0.974,0.736,0.523,0.366,0.154,0.123,0.111,0.122,0.992,1.008,0.901,0.666,0.487,0.321,0.237,0.188,0.18,0.154,0.999,1.037,0.911,0.716,0.448,0.296,0.174,0.138,0.145,0.169,0.999576611,0.999553348,1.005689133,0.892351548,0.717360656,0.529018202,0.38736234,0.338153965,0.368533743,0.358091765,0.99770801,0.969885091,0.846610086,0.751130101,0.43975179,0.255326197,0.153328268,0.123864782,0.117775573,0.12518647
1,1.067,0.932,0.953,0.851,0.767,0.617,0.821,0.799,1.406,0.992,1.116,0.943,0.797,0.583,0.458,0.345,0.274,0.189,0.182,0.999,1.056,1.011,0.899,0.64,0.459,0.341,0.373,0.344,0.426,0.999576611,0.997886681,1.100689133,1.164018215,1.164027323,1.385684868,1.304029006,2.059820631,1.556867076,1.756425099,0.99770801,1.005599377,0.9908958,0.858272958,0.701180361,0.482469054,0.581899697,0.663150496,0.876347002,1.544472184
1,0.933,0.968,1.02,0.996,0.943,0.856,0.766,0.579,0.603,0.992,0.949,1.017,0.943,0.927,0.833,0.771,0.702,0.565,0.652,0.999,0.938,0.967,0.908,0.879,0.769,0.699,0.704,0.642,0.629,0.999576611,0.937886681,0.950689133,0.954018215,0.974027323,0.870684868,0.474029006,0.844820631,0.761867076,0.481425099,0.99770801,0.944775201,0.941610086,0.901075156,0.812059482,0.730985537,0.691405192,0.659743903,0.551676672,0.511889766
1,1.032,1.053,1.127,0.993,0.708,0.504,0.294,0.184,0.173,0.992,0.976,0.881,0.777,0.629,0.432,0.325,0.258,0.177,0.118,0.999,0.982,1.001,0.925,0.721,0.43,0.35,0.248,0.158,0.122,0.999576611,0.977886681,1.000689133,0.954018215,0.891527323,0.598184868,0.444029006,0.409820631,0.361867076,0.443925099,0.99770801,0.996599377,0.9758958,0.939939624,0.763180361,0.570135721,0.422566364,0.298817163,0.186013669,0.138805517
1,0.949,0.957,0.961,0.943,0.869,0.717,0.567,0.426,0.434,0.992,1.026,0.943,0.877,0.813,0.708,0.635,0.524,0.319,0.282,0.999,0.956,0.866,0.739,0.662,0.438,0.329,0.301,0.272,0.242,0.999576611,0.937886681,0.870689133,0.864018215,0.724027323,0.620684868,0.454029006,0.464820631,0.401867076,0.411425099,0.99770801,0.902027948,0.834467229,0.890415815,0.752608933,0.631754768,0.511185411,0.421721925,0.334204145,0.330900755
1,1.214,1.067,0.604,0.409,0.336,0.184,0.117,0.117,0.114,0.992,0.884,0.418,0.296,0.245,0.149,0.126,0.091,0.1,0.07,0.999,1.018,0.819,0.401,0.305,0.156,0.082,0.072,0.068,0.08,0.999576611,0.978281418,0.870294397,0.60217611,0.320343112,0.246934868,0.159423743,0.091399579,0.138446024,0.12372773,0.99770801,1.005137839,0.770357339,0.384196035,0.305488053,0.211238285,0.118515082,0.095381266,0.071347002,0.069472184
1,1.062,0.977,0.897,0.549,0.384,0.214,0.17,0.149,0.145,0.992,0.925,0.85,0.692,0.427,0.257,0.167,0.134,0.119,0.101,0.999,1.01,0.961,0.792,0.473,0.231,0.144,0.108,0.093,0.104,0.999576611,0.994040527,0.993766056,0.894787446,0.64171963,0.444531022,0.336336699,0.311359093,0.323790153,0.317194329,0.99770801,0.997990681,0.970678409,0.815881653,0.559658622,0.356382097,0.22233448,0.189020062,0.128738306,0.145776532
1,1.033,0.88,0.678,0.415,0.345,0.136,0.102,0.099,0.09,0.992,0.99,0.815,0.533,0.316,0.193,0.156,0.105,0.116,0.087,0.999,1.112,0.876,0.688,0.375,0.21,0.12,0.099,0.095,0.115,0.999576611,1.127886681,1.195689133,0.929018215,0.774027323,0.655684868,0.514029006,0.489820631,0.361867076,0.426425099,0.99770801,0.988099377,0.9208958,0.623272958,0.336180361,0.249969054,0.149399697,0.128150496,0.113847002,0.124472184
1,0.979,0.945,0.903,0.673,0.475,0.215,0.105,0.096,0.096,0.992,1.036,0.833,0.847,0.613,0.568,0.375,0.184,0.119,0.092,0.999,1.004,1.003,0.844,0.774,0.612,0.523,0.486,0.404,0.333,0.999576611,1.097886681,1.080689133,0.894018215,0.764027323,0.550684868,0.384029006,0.234820631,0.211867076,0.221425099,0.99770801,0.960599377,0.9058958,0.793272958,0.761180361,0.547469054,0.316899697,0.103150496,0.071347002,0.069472184
1,1.029,1.065,1.038,0.798,0.555,0.29,0.225,0.171,0.156,0.992,1.006,0.743,0.647,0.478,0.303,0.265,0.239,0.179,0.167,0.999,0.868,0.888,0.734,0.573,0.354,0.254,0.158,0.143,0.114,0.999576611,1.074553348,1.1373558,0.990684882,1.047360656,0.970684868,0.790695673,0.804820631,0.82520041,0.888091765,0.99770801,0.990599377,0.8058958,0.683272958,0.441180361,0.307469054,0.216899697,0.163150496,0.151347002,0.169472184
1,1.101,1.052,0.95,0.591,0.277,0.11,0.065,0.073,0.083,0.992,0.985,0.817,0.622,0.326,0.17,0.13,0.102,0.105,0.075,0.999,1,0.942,0.779,0.448,0.162,0.075,0.055,0.065,0.072,0.999576611,0.971265059,0.922783728,0.813342539,0.446865161,0.270955139,0.163691168,0.080766577,0.144096806,0.133519693,0.99770801,0.992091914,0.93305998,0.808869973,0.470508719,0.219334725,0.109063876,0.087180347,0.075078345,0.069770691
1,0.849,0.949,1.033,1.083,0.918,0.825,0.751,0.566,0.726,0.992,1.004,1.005,0.957,0.989,0.874,0.773,0.642,0.479,0.536,0.999,1.063,1.088,1.029,0.893,0.709,0.494,0.373,0.228,0.219,0.999576611,0.902886681,0.985689133,0.944018215,0.979027323,0.845684868,0.739029006,0.829820631,0.631867076,0.566425099,0.99770801,0.930599377,0.9658958,0.883272958,0.701180361,0.497469054,0.326899697,0.243150496,0.191347002,0.159472184
1,1.113,1.135,1.126,0.936,0.681,0.379,0.265,0.209,0.212,0.992,1.079,0.993,0.693,0.62,0.458,0.282,0.227,0.176,0.142,0.999,1.073,1.163,0.889,0.748,0.549,0.334,0.233,0.213,0.179,0.999576611,0.877886681,0.860689133,0.764018215,0.674027323,0.500684868,0.454029006,0.304820631,0.331867076,0.371425099,0.99770801,1.060599377,1.1358958,0.743272958,0.731180361,0.487469054,0.326899697,0.213150496,0.171347002,0.159472184
1,0.999,1.065,1.093,1.133,0.875,0.645,0.275,0.116,0.106,0.992,0.966,0.723,0.737,0.683,0.568,0.495,0.354,0.169,0.082,0.999,0.943,0.928,0.919,0.713,0.519,0.434,0.213,0.088,0.059,0.999576611,1.027886681,0.950689133,0.954018215,0.974027323,0.775684868,0.609029006,0.454820631,0.356867076,0.366425099,0.99770801,1.060599377,0.9658958,1.133272958,0.841180361,0.727469054,0.616899697,0.293150496,0.041347002,0.069472184
1,0.979,1.026,1.076,1.067,0.876,0.458,0.131,0.11,0.107,0.992,1.001,0.978,0.914,0.801,0.667,0.432,0.174,0.129,0.088,0.999,0.98,1.028,0.967,0.86,0.656,0.382,0.096,0.08,0.084,0.999576611,0.969553348,0.9923558,0.977351548,0.920693989,0.730684868,0.464029006,0.181487298,0.188533743,0.178091765,0.99770801,0.997466847,0.987883752,0.947309102,0.834373132,0.687710018,0.435152709,0.133331219,0.093455436,0.082484232
1,1.049,0.905,0.783,0.723,0.675,0.395,0.155,0.116,0.136,0.992,1.014,0.844,0.758,0.635,0.414,0.295,0.166,0.118,0.113,0.999,1.05,0.95,0.897,0.719,0.518,0.326,0.197,0.098,0.104,0.999576611,0.912886681,1.000689133,1.039018215,1.059027323,0.935684868,0.849029006,0.819820631,0.686867076,0.796425099,0.99770801,0.933099377,0.9458958,0.893272958,0.768680361,0.622469054,0.399399697,0.198150496,0.126347002,0.109472184
1,0.942,0.938,0.982,0.766,0.601,0.294,0.089,0.075,0.075,0.992,0.985,0.957,0.898,0.752,0.592,0.391,0.203,0.124,0.081,0.999,0.983,0.978,0.889,0.723,0.519,0.314,0.113,0.078,0.079,0.999576611,1.167886681,0.950689133,0.894018215,0.664027323,0.510684868,0.324029006,0.114820631,0.151867076,0.141425099,0.99770801,1.00913386,0.961154421,0.89292813,0.698206223,0.418158709,0.186468663,0.077934979,0.051993554,0.049687701
1,1.059,1.052,1.079,0.917,0.566,0.322,0.225,0.187,0.166,0.992,1.066,0.973,0.852,0.618,0.413,0.28,0.184,0.149,0.117,0.999,0.986,1.015,1.002,0.783,0.472,0.291,0.209,0.211,0.216,0.999576611,1.037886681,1.040689133,1.009018215,0.814027323,0.500684868,0.289029006,0.204820631,0.271867076,0.241425099,0.99770801,1.050214762,0.991665031,0.88558065,0.661180361,0.400161362,0.244207389,0.173150496,0.133270079,0.099472184
1,0.928,0.864,0.75,0.645,0.684,0.603,0.512,0.409,0.406,0.992,0.991,0.943,0.942,0.836,0.77,0.733,0.764,0.467,0.692,0.999,1.002,1.01,0.885,0.78,0.579,0.578,0.512,0.453,0.442,0.999576611,1.020194373,0.978766056,0.910172061,0.680181169,0.708761791,0.554413622,0.580205247,0.534174769,0.509886637,0.99770801,0.980276796,0.991218381,0.913434248,0.759890039,0.641823893,0.616738407,0.552666625,0.438443776,0.418988313
1,0.889,1.025,1.253,1.193,1.095,1.065,1.235,1.366,1.646,0.992,1.046,1.438,1.487,1.228,1.343,1.515,1.719,1.049,2.962,0.999,0.989,1.045,0.963,1.015,0.881,0.969,1.193,1.82,1.828,0.999576611,1.022886681,1.055689133,1.054018215,1.099027323,1.128184868,1.054029006,1.384820631,1.924367076,2.296425099,0.99770801,0.925599377,0.9758958,0.903272958,0.871180361,0.937469054,1.291899697,1.843150496,2.721347002,3.304472184
1,0.931,0.933,0.964,0.81,0.666,0.297,0.133,0.114,0.124,0.992,0.956,0.948,0.856,0.728,0.571,0.332,0.162,0.125,0.087,0.999,0.989,0.974,0.875,0.689,0.531,0.265,0.118,0.102,0.094,0.999576611,0.991155912,0.983766056,0.917287446,0.825181169,0.68472333,0.360567468,0.191359093,0.198790153,0.182194329,0.99770801,1.00663386,0.977964766,0.872583303,0.716007947,0.517124226,0.281037628,0.144874634,0.111347002,0.098437701
1,0.971,0.956,0.968,0.877,0.695,0.414,0.253,0.215,0.192,0.992,0.933,0.998,0.878,0.76,0.603,0.457,0.359,0.253,0.247,0.999,1.015,0.992,0.912,0.762,0.558,0.354,0.26,0.235,0.223,0.999576611,0.983958109,0.983367705,0.953839643,0.93367018,0.83086344,0.599386149,0.575356346,0.508652791,0.471246527,0.99770801,0.968479812,0.904971887,0.866914262,0.763136883,0.58306688,0.423095349,0.306628757,0.261673089,0.216754793
1,1.094,0.765,0.548,0.448,0.35,0.16,0.11,0.111,0.111,0.992,0.836,0.581,0.413,0.314,0.218,0.181,0.157,0.127,0.115,0.999,0.902,0.702,0.389,0.277,0.133,0.021,0.047,0.061,0.072,0.999576611,1.026458109,0.958546276,0.959732501,0.812598751,0.845684868,0.827600435,0.707677774,0.550438505,0.52285367,0.99770801,0.840710488,0.538673578,0.370439624,0.276513694,0.186191276,0.109288586,0.073428274,0.055569224,0.057638851
1,1.139,1.039,1.23,1.073,0.915,0.729,0.678,0.546,0.512,0.992,1.146,0.883,0.977,0.793,0.788,0.635,0.704,0.289,0.402,0.999,1.146,1.101,0.946,0.843,0.662,0.661,0.719,0.481,0.502,0.999576611,0.937886681,1.014022467,1.044018215,1.024027323,0.887351535,0.664029006,0.591487298,0.591867076,0.398091765,0.99770801,0.992599377,0.9898958,0.873272958,0.801180361,0.695469054,0.804899697,0.737150496,0.571347002,0.503472184
1,0.917,0.969,0.974,0.894,0.62,0.267,0.153,0.123,0.125,0.992,0.965,1.003,0.965,0.829,0.583,0.32,0.201,0.149,0.1,0.999,0.985,1.003,0.899,0.777,0.476,0.231,0.109,0.098,0.085,0.999576611,0.927886681,0.979689133,0.899018215,0.911027323,0.622684868,0.259029006,0.130820631,0.158867076,0.131425099,0.99770801,1.029128789,1.025013448,0.963567075,0.811180361,0.542174936,0.313370285,0.182562261,0.143405825,0.120942772
1,0.929,0.88,0.738,0.553,0.29,0.13,0.085,0.086,0.096,0.992,0.94,0.893,0.713,0.511,0.268,0.173,0.141,0.098,0.077,0.999,0.903,0.838,0.619,0.483,0.229,0.104,0.093,0.078,0.079,0.999576611,0.974553348,0.934022467,0.800129326,0.765693989,0.363462646,0.182917895,0.080376187,0.142978187,0.138091765,0.99770801,0.952599377,0.9518958,0.737272958,0.593180361,0.313469054,0.152899697,0.127150496,0.095347002,0.083472184
1,0.977,0.966,0.854,0.815,0.434,0.12,0.064,0.072,0.079,0.992,0.998,0.94,0.659,0.487,0.297,0.157,0.104,0.103,0.072,0.999,0.988,0.918,0.759,0.553,0.251,0.074,0.05,0.057,0.064,0.999576611,0.998653104,0.977294973,0.95376274,0.657932432,0.374079029,0.181912218,0.093725741,0.1476335,0.143541887,0.99770801,0.992892955,0.948602222,0.829236261,0.663657425,0.366138779,0.139743734,0.09356334,0.066484617,0.067040991
1,0.915,0.988,1.01,0.827,0.497,0.178,0.086,0.067,0.079,0.992,0.956,0.925,0.851,0.677,0.373,0.177,0.107,0.098,0.059,0.999,0.966,0.965,0.862,0.7,0.325,0.097,0.062,0.061,0.069,0.999576611,0.983243824,0.961224848,0.954018215,0.782063037,0.445149154,0.172064721,0.085356346,0.117045648,0.102496527,0.99770801,0.990837472,0.954229134,0.884939624,0.725942266,0.432230959,0.177852078,0.110531449,0.077537478,0.067567422
1,0.979,0.96,0.955,0.764,0.438,0.139,0.081,0.079,0.091,0.992,0.966,0.908,0.818,0.62,0.339,0.175,0.111,0.105,0.079,0.999,0.98,0.986,0.89,0.68,0.302,0.112,0.076,0.069,0.071,0.999576611,0.997648586,1.003546276,0.939018215,0.775693989,0.471637249,0.219029006,0.13886825,0.179962314,0.163329861,0.99770801,0.97993271,0.952229134,0.830939624,0.579847028,0.320469054,0.139899697,0.097817163,0.075680335,0.071472184
1,1.049,1.035,1.003,0.873,0.645,0.385,0.235,0.196,0.156,0.992,0.996,0.893,0.847,0.593,0.368,0.255,0.234,0.189,0.132,0.999,0.989,0.96,0.799,0.617,0.355,0.19,0.119,0.11,0.097,0.999576611,0.965664459,0.9723558,0.985129326,0.769027323,0.512907091,0.342917895,0.271487298,0.249089298,0.215313987,0.99770801,0.960599377,0.9158958,0.823272958,0.641180361,0.427469054,0.256899697,0.173150496,0.121347002,0.119472184
1,0.904,0.928,0.893,0.62,0.317,0.1,0.065,0.066,0.088,0.992,0.964,0.956,0.836,0.552,0.281,0.169,0.121,0.11,0.081,0.999,0.968,0.989,0.884,0.593,0.224,0.093,0.068,0.07,0.082,0.999576611,0.963249,0.958370293,0.899380534,0.630331671,0.327568926,0.174608716,0.150255414,0.180490265,0.18164249,0.99770801,0.983003749,0.980786511,0.900677329,0.62855741,0.322277797,0.14181773,0.108123174,0.081292357,0.0769312
1,0.795,0.692,0.547,0.554,0.562,0.439,0.379,0.295,0.211,0.992,0.982,1.029,0.825,0.735,0.6,0.505,0.45,0.227,0.252,0.999,0.894,0.895,0.797,0.717,0.602,0.559,0.506,0.383,0.268,0.999576611,0.847886681,0.760689133,0.674018215,0.734027323,0.800684868,0.604029006,0.454820631,0.471867076,0.331425099,0.99770801,0.903880627,0.84105205,0.664522958,0.617586611,0.516219054,0.438149697,0.378150496,0.275409502,0.192597184
